primary_category,macro_field,month,event_time,event_bin,post,n_all,n_non,n_marker,marker_share,dist_all,dist_leaveout,log_n_non,log_n_all,cat_adoption,cat_adoption_z
astro-ph.HE,astro-ph,2019-03,-45,lead_37_48,0,12,12,0,0.0,1.1567487175865685,1.1567487175865685,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-04,-44,lead_37_48,0,8,8,0,0.0,1.1815354730904346,1.1815354730904346,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-05,-43,lead_37_48,0,6,6,0,0.0,1.2136914444955145,1.2136914444955145,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-06,-42,lead_37_48,0,5,5,0,0.0,1.1079491549593423,1.1079491549593423,1.791759469228055,1.791759469228055,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-07,-41,lead_37_48,0,6,6,0,0.0,0.9526009926609257,0.9526009926609257,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-08,-40,lead_37_48,0,14,14,0,0.0,1.163528379375283,1.163528379375283,2.70805020110221,2.70805020110221,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-09,-39,lead_37_48,0,16,16,0,0.0,1.1211324661788198,1.1211324661788198,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-10,-38,lead_37_48,0,10,10,0,0.0,1.1432179152286326,1.1432179152286326,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-11,-37,lead_37_48,0,1,1,0,0.0,,,0.6931471805599453,0.6931471805599453,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2019-12,-36,lead_25_36,0,8,8,0,0.0,1.1745654636967544,1.1745654636967544,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-01,-35,lead_25_36,0,7,7,0,0.0,1.10595167194047,1.10595167194047,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-02,-34,lead_25_36,0,6,6,0,0.0,1.105451528260513,1.105451528260513,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-03,-33,lead_25_36,0,13,13,0,0.0,1.1257212498583962,1.1257212498583962,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-04,-32,lead_25_36,0,3,3,0,0.0,1.1019960647750848,1.1019960647750848,1.3862943611198906,1.3862943611198906,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-05,-31,lead_25_36,0,10,10,0,0.0,1.128139386322117,1.128139386322117,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-06,-30,lead_25_36,0,15,15,0,0.0,1.1806670550906238,1.1806670550906238,2.772588722239781,2.772588722239781,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-07,-29,lead_25_36,0,15,15,0,0.0,1.1313134779597656,1.1313134779597656,2.772588722239781,2.772588722239781,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-08,-28,lead_25_36,0,9,9,0,0.0,1.0145507098801225,1.0145507098801225,2.302585092994046,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-09,-27,lead_25_36,0,10,10,0,0.0,1.0925170292421214,1.0925170292421214,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-10,-26,lead_25_36,0,11,11,0,0.0,1.1235681631219465,1.1235681631219465,2.4849066497880004,2.4849066497880004,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-11,-25,lead_25_36,0,12,12,0,0.0,1.1242077890529454,1.1242077890529454,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2020-12,-24,lead_13_24,0,11,11,0,0.0,1.1712525596209225,1.1712525596209225,2.4849066497880004,2.4849066497880004,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-01,-23,lead_13_24,0,4,4,0,0.0,1.1319234804335099,1.1319234804335099,1.6094379124341003,1.6094379124341003,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-02,-22,lead_13_24,0,9,9,0,0.0,1.0773598126012613,1.0773598126012613,2.302585092994046,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-03,-21,lead_13_24,0,6,6,0,0.0,1.211362679871983,1.211362679871983,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-04,-20,lead_13_24,0,8,8,0,0.0,1.0815431255482288,1.0815431255482288,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-05,-19,lead_13_24,0,6,6,0,0.0,1.0914290302614367,1.0914290302614367,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-06,-18,lead_13_24,0,12,12,0,0.0,1.1634213679648466,1.1634213679648466,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-07,-17,lead_13_24,0,11,11,0,0.0,1.1780625010446448,1.1780625010446448,2.4849066497880004,2.4849066497880004,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-08,-16,lead_13_24,0,7,7,0,0.0,1.0643505152297303,1.0643505152297303,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-09,-15,lead_13_24,0,10,10,0,0.0,1.099034591569775,1.099034591569775,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-10,-14,lead_13_24,0,7,7,0,0.0,1.1649580101987413,1.1649580101987413,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-11,-13,lead_13_24,0,16,16,0,0.0,1.1054547072185745,1.1054547072185745,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2021-12,-12,lead_07_12,0,10,10,0,0.0,1.1138931961438363,1.1138931961438363,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-01,-11,lead_07_12,0,13,13,0,0.0,1.1555785814673163,1.1555785814673163,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-02,-10,lead_07_12,0,8,8,0,0.0,1.1308209929257014,1.1308209929257014,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-03,-9,lead_07_12,0,8,8,0,0.0,1.1139591850561248,1.1139591850561248,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-04,-8,lead_07_12,0,10,10,0,0.0,1.2202915518141184,1.2202915518141184,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-05,-7,lead_07_12,0,6,6,0,0.0,1.1777399358569989,1.1777399358569989,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-06,-6,lead_04_06,0,14,14,0,0.0,1.138706409546595,1.138706409546595,2.70805020110221,2.70805020110221,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-07,-5,lead_04_06,0,8,8,0,0.0,1.23493204896774,1.23493204896774,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-08,-4,lead_04_06,0,7,7,0,0.0,1.2039123840862214,1.2039123840862214,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-09,-3,lead_02_03,0,12,12,0,0.0,1.1392765350554124,1.1392765350554124,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-10,-2,lead_02_03,0,12,12,0,0.0,1.137187139729532,1.137187139729532,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-11,-1,reference_m01,0,5,5,0,0.0,1.1504034921507738,1.1504034921507738,1.791759469228055,1.791759469228055,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2022-12,0,lag_00,1,4,4,0,0.0,0.9618940864068812,0.9618940864068812,1.6094379124341003,1.6094379124341003,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-01,1,lag_01_02,1,6,6,0,0.0,1.0963296029359075,1.0963296029359075,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-02,2,lag_01_02,1,9,9,0,0.0,1.0928611854622365,1.0928611854622365,2.302585092994046,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-03,3,lag_03_06,1,12,12,0,0.0,1.1694612390062802,1.1694612390062802,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-04,4,lag_03_06,1,11,11,0,0.0,1.1075249606907795,1.1075249606907795,2.4849066497880004,2.4849066497880004,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-05,5,lag_03_06,1,8,8,0,0.0,1.1205536886722778,1.1205536886722778,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-06,6,lag_03_06,1,16,16,0,0.0,1.1443696952443976,1.1443696952443976,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-07,7,lag_07_12,1,13,13,0,0.0,1.162167637772718,1.162167637772718,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-08,8,lag_07_12,1,8,8,0,0.0,1.19057975683632,1.19057975683632,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-09,9,lag_07_12,1,17,17,0,0.0,1.1845664471671755,1.1845664471671755,2.8903717578961645,2.8903717578961645,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-10,10,lag_07_12,1,13,13,0,0.0,1.1346040404250124,1.1346040404250124,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-11,11,lag_07_12,1,8,8,0,0.0,1.1400673719315009,1.1400673719315009,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2023-12,12,lag_07_12,1,11,11,0,0.0,1.162991651791789,1.162991651791789,2.4849066497880004,2.4849066497880004,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-01,13,lag_13_24,1,16,16,0,0.0,1.1826798228598514,1.1826798228598514,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-02,14,lag_13_24,1,5,5,0,0.0,1.125650471376599,1.125650471376599,1.791759469228055,1.791759469228055,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-03,15,lag_13_24,1,3,3,0,0.0,1.156054866860364,1.156054866860364,1.3862943611198906,1.3862943611198906,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-04,16,lag_13_24,1,9,9,0,0.0,1.1897924877002573,1.1897924877002573,2.302585092994046,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-05,17,lag_13_24,1,16,16,0,0.0,1.1348834350501271,1.1348834350501271,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-06,18,lag_13_24,1,7,7,0,0.0,1.1588473533122063,1.1588473533122063,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-07,19,lag_13_24,1,10,10,0,0.0,1.0713867621822963,1.0713867621822963,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-08,20,lag_13_24,1,9,8,1,0.1111111111111111,1.1575212278849496,1.1339308594855715,2.1972245773362196,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-09,21,lag_13_24,1,9,9,0,0.0,1.0973645842675879,1.0973645842675879,2.302585092994046,2.302585092994046,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-10,22,lag_13_24,1,18,18,0,0.0,1.1539993208772241,1.1539993208772241,2.9444389791664403,2.9444389791664403,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-11,23,lag_13_24,1,13,13,0,0.0,1.2006291703510374,1.2006291703510374,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2024-12,24,lag_13_24,1,13,12,1,0.07692307692307693,1.1473471155276895,1.1348447464801545,2.5649493574615367,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-01,25,lag_25_36,1,12,12,0,0.0,1.1726880476332036,1.1726880476332036,2.5649493574615367,2.5649493574615367,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-02,26,lag_25_36,1,5,5,0,0.0,1.1104319355942558,1.1104319355942558,1.791759469228055,1.791759469228055,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-03,27,lag_25_36,1,8,8,0,0.0,1.1481339201962566,1.1481339201962566,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-04,28,lag_25_36,1,8,8,0,0.0,1.154339093727764,1.154339093727764,2.1972245773362196,2.1972245773362196,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-05,29,lag_25_36,1,10,10,0,0.0,1.1504143162122245,1.1504143162122245,2.3978952727983707,2.3978952727983707,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-06,30,lag_25_36,1,6,6,0,0.0,1.1424371648415763,1.1424371648415763,1.9459101490553132,1.9459101490553132,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-07,31,lag_25_36,1,22,22,0,0.0,1.1575078745998137,1.1575078745998137,3.1354942159291497,3.1354942159291497,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-08,32,lag_25_36,1,5,5,0,0.0,1.0647519147929267,1.0647519147929267,1.791759469228055,1.791759469228055,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-09,33,lag_25_36,1,13,13,0,0.0,1.121254034108718,1.121254034108718,2.6390573296152584,2.6390573296152584,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-10,34,lag_25_36,1,14,14,0,0.0,1.10158374271452,1.10158374271452,2.70805020110221,2.70805020110221,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-11,35,lag_25_36,1,7,7,0,0.0,1.2193210001078152,1.2193210001078152,2.0794415416798357,2.0794415416798357,0.005082005082005082,-0.47754764055669585
astro-ph.HE,astro-ph,2025-12,36,lag_25_36,1,16,16,0,0.0,1.150468223325274,1.150468223325274,2.833213344056216,2.833213344056216,0.005082005082005082,-0.47754764055669585
astro-ph.IM,astro-ph,2018-01,-59,lead_49_60,0,11,11,0,0.0,1.230360040148385,1.230360040148385,2.4849066497880004,2.4849066497880004,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-02,-58,lead_49_60,0,15,15,0,0.0,1.2519691516162446,1.2519691516162446,2.772588722239781,2.772588722239781,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-03,-57,lead_49_60,0,17,17,0,0.0,1.2210463440434733,1.2210463440434733,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-04,-56,lead_49_60,0,14,14,0,0.0,1.262801897720675,1.262801897720675,2.70805020110221,2.70805020110221,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-05,-55,lead_49_60,0,12,12,0,0.0,1.2332958387871886,1.2332958387871886,2.5649493574615367,2.5649493574615367,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-06,-54,lead_49_60,0,17,17,0,0.0,1.2383046355698204,1.2383046355698204,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-07,-53,lead_49_60,0,19,19,0,0.0,1.2319703133928792,1.2319703133928792,2.995732273553991,2.995732273553991,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-08,-52,lead_49_60,0,13,13,0,0.0,1.2211704151182596,1.2211704151182596,2.6390573296152584,2.6390573296152584,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-09,-51,lead_49_60,0,27,27,0,0.0,1.242586597483492,1.242586597483492,3.332204510175204,3.332204510175204,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-10,-50,lead_49_60,0,22,22,0,0.0,1.246778874702355,1.246778874702355,3.1354942159291497,3.1354942159291497,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-11,-49,lead_49_60,0,14,14,0,0.0,1.2746125158220918,1.2746125158220918,2.70805020110221,2.70805020110221,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2018-12,-48,lead_37_48,0,23,23,0,0.0,1.2301996178192878,1.2301996178192878,3.1780538303479458,3.1780538303479458,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-01,-47,lead_37_48,0,17,17,0,0.0,1.2066402667718337,1.2066402667718337,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-02,-46,lead_37_48,0,17,17,0,0.0,1.2727538279071426,1.2727538279071426,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-03,-45,lead_37_48,0,19,19,0,0.0,1.257475101827104,1.257475101827104,2.995732273553991,2.995732273553991,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-04,-44,lead_37_48,0,17,17,0,0.0,1.2423525173455792,1.2423525173455792,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-05,-43,lead_37_48,0,18,18,0,0.0,1.200894934229255,1.200894934229255,2.9444389791664403,2.9444389791664403,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-06,-42,lead_37_48,0,12,12,0,0.0,1.2865904722289254,1.2865904722289254,2.5649493574615367,2.5649493574615367,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-07,-41,lead_37_48,0,48,48,0,0.0,1.2131208032263028,1.2131208032263028,3.8918202981106265,3.8918202981106265,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-08,-40,lead_37_48,0,41,41,0,0.0,1.237943016894508,1.237943016894508,3.7376696182833684,3.7376696182833684,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-09,-39,lead_37_48,0,32,32,0,0.0,1.202031950406933,1.202031950406933,3.4965075614664802,3.4965075614664802,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-10,-38,lead_37_48,0,26,26,0,0.0,1.2300838233674332,1.2300838233674332,3.295836866004329,3.295836866004329,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-11,-37,lead_37_48,0,26,26,0,0.0,1.2370348800076407,1.2370348800076407,3.295836866004329,3.295836866004329,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2019-12,-36,lead_25_36,0,21,21,0,0.0,1.2312280931111161,1.2312280931111161,3.091042453358316,3.091042453358316,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-01,-35,lead_25_36,0,17,17,0,0.0,1.2440881119355636,1.2440881119355636,2.8903717578961645,2.8903717578961645,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-02,-34,lead_25_36,0,31,31,0,0.0,1.2215961791030576,1.2215961791030576,3.4657359027997265,3.4657359027997265,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-03,-33,lead_25_36,0,27,27,0,0.0,1.2274719662529259,1.2274719662529259,3.332204510175204,3.332204510175204,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-04,-32,lead_25_36,0,19,19,0,0.0,1.2199769726666185,1.2199769726666185,2.995732273553991,2.995732273553991,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-05,-31,lead_25_36,0,20,20,0,0.0,1.274465377250397,1.274465377250397,3.044522437723423,3.044522437723423,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-06,-30,lead_25_36,0,16,16,0,0.0,1.2306966336640073,1.2306966336640073,2.833213344056216,2.833213344056216,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-07,-29,lead_25_36,0,16,16,0,0.0,1.232239738599073,1.232239738599073,2.833213344056216,2.833213344056216,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-08,-28,lead_25_36,0,23,23,0,0.0,1.2401362572895023,1.2401362572895023,3.1780538303479458,3.1780538303479458,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-09,-27,lead_25_36,0,27,27,0,0.0,1.187506027981094,1.187506027981094,3.332204510175204,3.332204510175204,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-10,-26,lead_25_36,0,23,23,0,0.0,1.1950093954915963,1.1950093954915963,3.1780538303479458,3.1780538303479458,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-11,-25,lead_25_36,0,35,35,0,0.0,1.2465638037752045,1.2465638037752045,3.58351893845611,3.58351893845611,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2020-12,-24,lead_13_24,0,33,33,0,0.0,1.2082845788189098,1.2082845788189098,3.5263605246161616,3.5263605246161616,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-01,-23,lead_13_24,0,25,25,0,0.0,1.2373365210256886,1.2373365210256886,3.258096538021482,3.258096538021482,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-02,-22,lead_13_24,0,32,32,0,0.0,1.2396999680410403,1.2396999680410403,3.4965075614664802,3.4965075614664802,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-03,-21,lead_13_24,0,27,27,0,0.0,1.2187144295734689,1.2187144295734689,3.332204510175204,3.332204510175204,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-04,-20,lead_13_24,0,23,23,0,0.0,1.2913366335909926,1.2913366335909926,3.1780538303479458,3.1780538303479458,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-05,-19,lead_13_24,0,21,21,0,0.0,1.2184691929358529,1.2184691929358529,3.091042453358316,3.091042453358316,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-06,-18,lead_13_24,0,29,29,0,0.0,1.212636840253442,1.212636840253442,3.4011973816621555,3.4011973816621555,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-07,-17,lead_13_24,0,36,36,0,0.0,1.2079962799378523,1.2079962799378523,3.6109179126442243,3.6109179126442243,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-08,-16,lead_13_24,0,31,31,0,0.0,1.231203121376219,1.231203121376219,3.4657359027997265,3.4657359027997265,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-09,-15,lead_13_24,0,21,21,0,0.0,1.2403727086229184,1.2403727086229184,3.091042453358316,3.091042453358316,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-10,-14,lead_13_24,0,24,24,0,0.0,1.2565663684128234,1.2565663684128234,3.2188758248682006,3.2188758248682006,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-11,-13,lead_13_24,0,39,39,0,0.0,1.2055053680917691,1.2055053680917691,3.6888794541139363,3.6888794541139363,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2021-12,-12,lead_07_12,0,33,33,0,0.0,1.2467092001139501,1.2467092001139501,3.5263605246161616,3.5263605246161616,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-01,-11,lead_07_12,0,15,15,0,0.0,1.2358191352269134,1.2358191352269134,2.772588722239781,2.772588722239781,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-02,-10,lead_07_12,0,18,18,0,0.0,1.2453544619747938,1.2453544619747938,2.9444389791664403,2.9444389791664403,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-03,-9,lead_07_12,0,27,27,0,0.0,1.2497754386749107,1.2497754386749107,3.332204510175204,3.332204510175204,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-04,-8,lead_07_12,0,15,15,0,0.0,1.2816903700102458,1.2816903700102458,2.772588722239781,2.772588722239781,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-05,-7,lead_07_12,0,22,22,0,0.0,1.2178859241102993,1.2178859241102993,3.1354942159291497,3.1354942159291497,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-06,-6,lead_04_06,0,24,24,0,0.0,1.2571097153157482,1.2571097153157482,3.2188758248682006,3.2188758248682006,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-07,-5,lead_04_06,0,34,34,0,0.0,1.2153652827205332,1.2153652827205332,3.5553480614894135,3.5553480614894135,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-08,-4,lead_04_06,0,50,50,0,0.0,1.2301784816071821,1.2301784816071821,3.9318256327243257,3.9318256327243257,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-09,-3,lead_02_03,0,30,30,0,0.0,1.2257251838191259,1.2257251838191259,3.4339872044851463,3.4339872044851463,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-10,-2,lead_02_03,0,33,33,0,0.0,1.2449834363883705,1.2449834363883705,3.5263605246161616,3.5263605246161616,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-11,-1,reference_m01,0,34,33,1,0.029411764705882353,1.1754777490104542,1.1811691894017282,3.5263605246161616,3.5553480614894135,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2022-12,0,lag_00,1,23,23,0,0.0,1.2360377009363903,1.2360377009363903,3.1780538303479458,3.1780538303479458,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2023-01,1,lag_01_02,1,32,32,0,0.0,1.2247727052436648,1.2247727052436648,3.4965075614664802,3.4965075614664802,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2023-02,2,lag_01_02,1,26,26,0,0.0,1.2668654216766895,1.2668654216766895,3.295836866004329,3.295836866004329,0.040562979384601516,-0.05225346933663397
astro-ph.IM,astro-ph,2023-03,3,lag_03_06,1,24,24,0,0.0,1.2212415322569248,1.2212415322569248,3.2188758248682006,3.2188758248682006,0.040562979384601516,-0.05225346933663397
