row_id,topic_cluster
14371,3
14372,3
14373,-1
14374,-1
14377,3
14379,-1
14380,-1
14381,3
14383,-1
14384,-1
14388,-1
14391,-1
14392,-1
14395,-1
14399,3
14402,-1
14403,3
14404,-1
14405,3
14407,3
14410,-1
14411,3
14412,-1
14414,-1
14415,-1
14418,3
14419,-1
14420,3
14421,-1
14423,-1
14424,-1
14427,-1
14428,-1
14431,3
14434,-1
14435,-1
14438,-1
14439,-1
14440,-1
14441,-1
14442,3
14443,-1
14444,-1
14445,-1
14446,3
14447,-1
14449,-1
14450,3
14451,-1
14452,-1
14453,3
14455,-1
14456,3
14458,-1
14459,-1
14460,-1
14466,-1
14467,-1
14469,-1
14471,-1
14472,-1
14473,-1
14474,3
14475,3
14476,3
14479,-1
14482,3
14483,-1
14484,-1
14485,-1
14486,-1
14487,-1
14489,-1
14490,-1
14494,3
14495,-1
14496,-1
14499,-1
14501,-1
14503,-1
14504,-1
14505,3
14506,3
14507,3
14510,-1
14511,3
14512,-1
14513,3
14514,-1
14515,-1
14516,3
14519,-1
14520,-1
14521,-1
14522,3
14524,-1
14525,-1
14527,0
14528,2
14529,3
14534,-1
14536,-1
14538,-1
14541,-1
14545,3
14546,-1
14547,-1
14548,-1
14549,-1
14550,-1
14551,-1
14552,3
14553,3
14556,-1
14560,-1
14562,-1
14563,1
14566,-1
14568,3
14569,-1
14570,-1
14571,3
14572,3
14573,2
14574,3
14575,-1
14576,-1
14577,-1
14578,3
14584,3
14585,-1
14586,3
14587,-1
14588,-1
14589,-1
14591,3
14593,-1
14594,-1
14595,-1
14599,3
14600,3
14602,-1
14604,-1
14606,3
14607,3
14608,-1
14611,-1
14613,3
14616,-1
14617,3
14619,-1
14621,3
14622,-1
14623,-1
14624,-1
14625,-1
14626,-1
14627,-1
14630,-1
14631,-1
14632,3
14636,-1
14637,-1
14638,-1
14639,3
14644,-1
14645,-1
14647,3
14649,-1
14650,-1
14653,-1
14655,3
14656,-1
14658,3
14659,-1
14660,-1
14661,-1
14664,-1
14665,-1
14666,3
14667,-1
14668,-1
14669,3
14670,-1
14671,3
14673,-1
14674,-1
14675,-1
14677,-1
14678,3
14679,-1
14680,0
14681,3
14682,-1
14683,3
14684,3
14685,-1
14686,-1
14687,-1
14688,3
14689,3
14691,-1
14692,-1
14693,-1
14698,3
14700,3
14701,-1
14702,-1
14703,-1
14706,-1
14707,-1
14708,-1
14712,-1
14714,-1
14715,3
14716,3
14719,0
14721,-1
14725,3
14726,-1
14728,3
14729,3
14730,3
14731,-1
14732,-1
14733,-1
14734,3
14735,-1
14736,3
14737,-1
14739,-1
14740,-1
14741,3
14742,-1
14743,-1
14745,-1
14747,3
14748,-1
14749,-1
14751,-1
14752,-1
14754,-1
14756,3
14757,-1
14760,3
14761,-1
14762,3
14767,-1
14768,-1
14770,-1
14771,3
14772,3
14775,3
14778,-1
14779,3
14781,3
14783,-1
14784,3
14785,3
14786,-1
14789,3
14790,-1
14791,3
14793,-1
14795,-1
14796,3
14797,3
14798,3
14799,-1
14803,-1
14804,3
14806,-1
14807,-1
14808,3
14809,-1
14811,-1
14812,3
14813,-1
14815,3
14816,3
14817,-1
14818,3
14820,-1
14822,-1
14824,-1
14827,3
14828,-1
14830,-1
14831,-1
14832,-1
14833,-1
14834,-1
14835,3
14837,3
14839,-1
14840,-1
14843,3
14846,-1
14854,3
14855,-1
14859,3
14861,-1
14863,-1
14864,-1
14865,-1
14867,-1
14868,1
14869,-1
14871,3
14872,-1
14874,3
14876,-1
14878,-1
14879,3
14884,-1
14885,3
14888,-1
14890,-1
14894,-1
14895,-1
14897,-1
14899,3
14900,-1
14901,3
14902,3
14905,2
14907,3
14910,3
14912,-1
14913,-1
14914,3
14916,-1
14921,3
14924,3
14925,-1
14926,-1
14927,-1
14929,-1
14930,-1
14933,-1
14934,-1
14937,-1
14938,-1
14939,-1
14940,-1
14942,-1
14946,-1
14951,3
14953,-1
14954,-1
14955,-1
14956,-1
14958,-1
14959,-1
14960,3
14965,-1
14966,-1
14968,-1
14969,3
14971,-1
14973,-1
14975,-1
14976,-1
14977,-1
14978,3
14980,3
14981,3
14983,-1
14984,-1
14986,-1
14988,-1
14993,3
14995,3
14998,-1
15000,3
15001,-1
15002,3
15003,3
15004,3
15006,-1
15007,-1
15008,-1
15009,3
15010,3
15012,3
15013,3
15014,-1
15015,-1
15017,-1
15018,-1
15019,3
15021,-1
15024,-1
15025,-1
15027,3
15028,-1
15031,-1
15032,3
15033,3
15037,-1
15038,-1
15039,3
15042,3
15043,3
15044,-1
15048,3
15049,-1
15050,3
15051,-1
15053,-1
15054,-1
15057,3
15060,-1
15062,3
15063,-1
15064,-1
15065,3
15066,3
15067,-1
15068,-1
15070,3
15071,3
15072,3
15079,-1
15080,3
15082,-1
15083,3
15084,3
15085,-1
15086,-1
15087,-1
15090,3
15091,-1
15092,3
15093,-1
15094,-1
15095,-1
15096,-1
15099,-1
15100,-1
15101,3
15102,-1
15103,-1
15105,-1
15106,3
15107,-1
15109,-1
15110,-1
15111,3
15112,-1
15113,-1
15114,-1
15115,-1
15116,-1
15117,3
15119,3
15120,3
15122,-1
15124,3
15125,-1
15127,3
15128,3
15131,3
15132,3
15133,-1
15144,3
15146,-1
15149,-1
15150,-1
15151,-1
15152,-1
15154,1
15155,-1
15156,-1
15159,3
15160,3
15161,-1
15162,-1
15164,-1
15167,3
15170,0
15171,-1
15172,3
15173,-1
15174,3
15175,-1
15176,-1
15177,-1
15178,-1
15179,-1
15180,-1
15181,-1
15182,-1
15183,-1
15185,0
15186,3
15188,-1
15189,-1
15190,-1
15192,3
15193,-1
15195,2
15196,-1
15197,0
15198,-1
15199,-1
15200,-1
15201,3
15202,-1
15203,-1
15205,-1
15206,-1
15209,-1
15212,-1
15213,-1
15214,-1
15215,3
15216,3
15218,3
15219,-1
15222,-1
15223,3
15224,-1
15225,-1
15226,-1
15227,-1
15229,-1
15230,-1
15231,3
15232,-1
15233,3
15234,-1
15235,-1
15237,3
15238,-1
15239,-1
15241,-1
15242,-1
15243,-1
15244,-1
15245,3
15246,3
15247,2
15248,-1
15251,-1
15252,-1
15254,-1
15255,-1
15257,-1
15258,-1
15259,-1
15261,-1
15262,3
15265,-1
15267,3
15268,-1
15270,-1
15272,-1
15273,-1
15274,3
15275,-1
15277,3
15281,-1
15282,3
15284,-1
15285,3
15286,-1
15288,-1
15289,3
15290,0
15293,3
15294,-1
15295,3
15296,3
15298,-1
15299,-1
15302,-1
15303,-1
15304,-1
15306,-1
15307,3
15310,3
15311,-1
15312,-1
15313,3
15314,-1
15319,3
15321,-1
15323,3
15325,3
15327,-1
15329,3
15330,-1
15331,-1
15332,-1
15333,-1
15334,3
15335,-1
15336,-1
15338,3
15339,-1
15345,-1
15346,3
15352,-1
15353,-1
15354,-1
15357,-1
15363,-1
15367,-1
15368,-1
15369,3
15370,3
15371,-1
15372,-1
15373,-1
15374,3
15375,-1
15376,3
15377,3
15378,-1
15380,3
15382,3
15383,-1
15384,3
15388,-1
15391,-1
15392,-1
15393,-1
15394,3
15397,3
15398,-1
15399,-1
15401,-1
15402,-1
15403,-1
15404,3
15405,-1
15408,3
15411,-1
15412,-1
15413,-1
15414,-1
15415,3
15416,-1
15417,-1
15418,3
15419,-1
15420,3
15422,-1
15423,-1
15424,3
15425,-1
15426,-1
15427,-1
15428,3
15429,-1
15430,-1
15431,-1
15433,-1
15434,3
15436,-1
15437,-1
15439,3
15440,-1
15441,-1
15444,-1
15446,-1
15447,-1
15449,3
15450,3
15451,-1
15452,-1
15454,-1
15455,-1
15457,-1
15458,0
15459,-1
15460,-1
15461,-1
15463,3
15465,-1
15466,-1
15468,-1
15470,-1
15471,-1
15473,-1
15475,-1
15478,-1
15479,3
15480,-1
15481,3
15482,-1
15484,-1
15487,-1
15491,-1
15493,3
15494,-1
15495,-1
15496,-1
15498,-1
15500,-1
15502,-1
15504,-1
15506,-1
15507,-1
15512,-1
15513,-1
15516,-1
15517,3
15521,-1
15523,-1
15524,-1
15527,3
15528,3
15529,-1
15530,-1
15531,-1
15533,3
15536,3
15537,-1
15539,-1
15540,3
15543,-1
15545,-1
15546,-1
15547,-1
15548,3
15549,-1
15550,3
15551,3
15552,3
15553,-1
15555,-1
15556,-1
15557,-1
15558,3
15559,3
15561,-1
15563,-1
15564,-1
15565,-1
15566,-1
15568,-1
15572,-1
15573,-1
15578,-1
15579,-1
15580,-1
15584,3
15586,-1
15587,-1
15588,3
15589,3
15590,-1
15591,-1
15594,-1
15595,3
15596,-1
15597,-1
15598,-1
15600,3
15601,3
15602,-1
15603,3
15604,-1
15605,-1
15606,-1
15607,3
15609,-1
15612,-1
15614,-1
15616,-1
15617,3
15619,-1
15620,-1
15622,-1
15623,-1
15625,-1
15627,-1
15628,3
15629,3
15632,-1
15633,3
15634,-1
15635,-1
15636,-1
15638,-1
15640,-1
15641,-1
15642,-1
15643,3
15645,-1
15647,-1
15648,-1
15649,-1
15650,-1
15652,3
15654,-1
15657,-1
15658,3
15659,-1
15662,3
15664,-1
15666,3
15667,-1
15670,-1
15672,-1
15676,-1
15678,-1
15681,-1
15682,3
15683,-1
15688,-1
15691,-1
15692,3
15694,-1
15695,-1
15699,-1
15700,-1
15702,-1
15704,-1
15706,-1
15707,-1
15708,-1
15709,-1
15711,3
15712,-1
15714,-1
15717,-1
15718,-1
15719,1
15721,-1
15722,3
15724,-1
15730,3
15731,3
15734,3
15735,3
15737,-1
15738,3
15739,-1
15740,3
15741,-1
15742,-1
15743,-1
15744,-1
15745,-1
15747,-1
15748,-1
15751,-1
15752,-1
15753,3
15754,3
15756,-1
15758,-1
15760,-1
15764,3
15765,-1
15766,3
15767,-1
15768,-1
15769,-1
15771,-1
15773,-1
15775,-1
15776,-1
15778,-1
15779,3
15780,3
15781,0
15782,-1
15783,3
15786,-1
15787,3
15788,-1
15792,-1
15794,-1
15795,-1
15796,-1
15799,3
15800,3
15802,-1
15804,3
15805,-1
15806,-1
15807,-1
15808,-1
15809,-1
15810,-1
15811,-1
15812,-1
15813,3
15817,3
15818,3
15820,-1
15825,-1
15826,-1
15827,3
15828,-1
15829,-1
15831,-1
15832,-1
15833,-1
15835,-1
15836,3
15837,-1
15839,-1
15841,-1
15842,3
15845,-1
15847,3
15848,-1
15853,3
15856,-1
15857,-1
15859,-1
15860,-1
15861,-1
15862,3
15863,-1
15865,-1
15866,-1
15869,3
15871,-1
15872,3
15874,-1
15875,-1
15876,3
15877,3
15879,3
15880,-1
15881,-1
15882,-1
15885,-1
15886,-1
15887,3
15889,3
15890,-1
15891,-1
15893,-1
15894,-1
15895,3
15898,3
15899,3
15902,-1
15903,-1
15904,1
15905,-1
15906,-1
15908,-1
15911,-1
15912,-1
15914,-1
15916,-1
15917,3
15918,3
15919,-1
15921,-1
15923,-1
15924,-1
15926,-1
15928,-1
15929,-1
15930,-1
15931,-1
15934,-1
15935,3
15936,-1
15937,-1
15938,-1
15939,-1
15940,-1
15941,3
15943,-1
15945,-1
15947,-1
15949,-1
15951,-1
15953,-1
15955,-1
15957,-1
15958,-1
15959,-1
15960,3
15961,-1
15962,-1
15963,3
15965,-1
15967,-1
15968,-1
15969,-1
15970,3
15972,3
15974,-1
15976,-1
15977,3
15978,3
15981,-1
15982,-1
15983,-1
15984,-1
15985,-1
15986,3
15988,-1
15989,-1
15990,3
15994,-1
15999,-1
16002,3
16003,-1
16004,-1
16005,-1
16006,-1
16007,-1
16010,-1
16011,-1
16014,-1
16015,3
16016,3
16019,-1
16021,-1
16023,-1
16024,-1
16025,3
16026,-1
16027,-1
16033,-1
16034,-1
16035,-1
16036,3
16037,3
16038,-1
16039,3
16040,3
16041,-1
16042,-1
16044,3
16045,-1
16046,3
16051,3
16054,-1
16056,3
16057,3
16058,3
16060,-1
16066,-1
16068,-1
16071,1
16072,-1
16074,-1
16076,3
16077,-1
16078,-1
16080,3
16083,-1
16085,3
16086,3
16087,-1
16090,-1
16091,-1
16092,-1
16094,-1
16095,2
16096,-1
16098,3
16100,-1
16102,3
16103,3
16105,-1
16106,-1
16107,-1
16108,-1
16110,-1
16111,3
16112,3
16113,-1
16114,-1
16115,3
16116,-1
16117,-1
16119,-1
16121,3
16122,3
16124,-1
16125,-1
16127,3
16129,-1
16130,-1
16131,-1
16132,-1
16133,3
16134,-1
16135,-1
16136,-1
16137,-1
16138,-1
16139,-1
16141,3
16142,3
16144,-1
16146,-1
16148,-1
16149,-1
16150,-1
16151,3
16152,-1
16153,-1
16154,-1
16156,-1
16157,-1
16158,3
16159,-1
16161,-1
16162,-1
16163,-1
16164,-1
16165,-1
16167,-1
16168,3
16172,-1
16173,3
16174,-1
16176,-1
16177,3
16178,-1
16180,-1
16186,3
16189,3
16190,-1
16191,3
16195,-1
16196,-1
16197,-1
16202,-1
16204,-1
16205,3
16209,-1
16210,-1
16211,3
16212,3
16213,-1
16214,-1
16215,-1
16216,-1
16217,-1
16220,-1
16223,-1
16224,-1
16225,-1
16227,-1
16228,-1
16229,-1
16230,3
16231,-1
16234,-1
16235,3
16237,3
16238,-1
16239,-1
16240,3
16242,-1
16243,-1
16246,-1
16247,-1
16248,-1
16249,3
16252,-1
16253,3
16256,3
16257,3
16259,-1
16261,-1
16262,3
16265,-1
16266,-1
16268,-1
16269,-1
16271,-1
16272,-1
16273,-1
16274,3
16275,-1
16276,-1
16277,-1
16278,3
16279,-1
16283,-1
16284,3
16286,-1
16288,-1
16289,3
16291,-1
16293,0
16294,-1
16295,3
16296,-1
16297,-1
16299,-1
16300,-1
16301,-1
16302,3
16303,-1
16307,-1
16308,3
16310,-1
16312,-1
16313,3
16315,-1
16316,-1
16318,-1
16319,3
16320,-1
16322,-1
16324,-1
16325,-1
16326,-1
16327,-1
16328,-1
16329,0
16330,-1
16331,-1
16332,-1
16334,-1
16336,-1
16337,3
16338,-1
16339,3
16340,-1
16341,3
16343,-1
16344,-1
16348,-1
16350,-1
16351,-1
16352,-1
16353,-1
16356,-1
16357,-1
16358,-1
16360,3
16363,-1
16364,-1
16365,3
16367,-1
16370,-1
16371,-1
16372,-1
16373,-1
16374,3
16375,-1
16376,3
16377,-1
16379,-1
16380,-1
16382,-1
16383,-1
16384,3
16385,-1
16387,-1
16388,-1
16390,-1
16392,-1
16394,3
16397,-1
16399,3
16400,-1
16401,-1
16402,3
16404,-1
16405,-1
16407,-1
16409,3
16410,-1
16413,-1
16414,-1
16415,-1
16416,-1
16418,-1
16419,-1
16420,3
16421,-1
16422,-1
16423,-1
16424,-1
16426,-1
16428,-1
16429,-1
16432,-1
16433,2
16435,-1
16436,-1
16437,3
16438,-1
16440,-1
16442,-1
16443,-1
16445,-1
16448,-1
16451,3
16452,3
16453,-1
16455,-1
16456,-1
16459,-1
16460,3
16461,-1
16462,-1
16463,-1
16464,-1
16465,-1
16466,-1
16467,3
16470,-1
16471,-1
16472,-1
16474,-1
16475,-1
16476,-1
16477,3
16478,3
16480,3
16481,3
16482,-1
16484,-1
16485,-1
16486,3
16488,-1
16489,-1
16490,3
16491,-1
16492,-1
16493,-1
16494,3
16497,3
16498,-1
16499,-1
16500,-1
16501,-1
16503,-1
16505,-1
16506,-1
16507,-1
16508,-1
16512,-1
16514,-1
16515,3
16517,-1
16518,-1
16519,-1
16520,-1
16521,3
16523,-1
16524,3
16525,-1
16526,3
16527,-1
16529,3
16530,3
16532,-1
16534,3
16535,3
16536,-1
16537,-1
16538,-1
16539,3
16540,-1
16542,-1
16543,-1
16544,-1
16547,-1
16548,-1
16549,3
16550,-1
16551,-1
16552,3
16553,-1
16555,-1
16557,-1
16558,-1
16559,-1
16561,3
16564,3
16567,-1
16568,-1
16569,-1
16570,3
16571,-1
16572,-1
16573,-1
16574,-1
16576,-1
16577,-1
16579,-1
16580,-1
16581,-1
16582,3
16590,3
16591,3
16592,-1
16593,3
16595,-1
16596,3
16597,-1
16598,-1
16600,-1
16602,-1
16608,3
16609,-1
16610,3
16611,-1
16612,-1
16613,-1
16614,-1
16615,-1
16616,-1
16619,-1
16620,-1
16622,-1
16623,-1
16624,3
16626,-1
16627,-1
16628,3
16630,-1
16631,-1
16633,3
16634,-1
16635,-1
16636,-1
16640,-1
16641,3
16644,-1
16647,-1
16648,-1
16650,1
16652,-1
16653,-1
16654,-1
16655,3
16656,-1
16657,3
16659,3
16660,3
16661,-1
16664,-1
16665,-1
16667,-1
16669,-1
16670,3
16671,-1
16672,3
16675,-1
16676,3
16677,-1
16678,-1
16680,-1
16682,-1
16684,-1
16687,3
16688,-1
16689,-1
16691,3
16693,-1
16694,-1
16695,2
16696,-1
16697,-1
16699,-1
16700,3
16701,3
16703,-1
16707,-1
16708,3
16709,3
16712,-1
16713,-1
16714,0
16716,3
16717,-1
16718,-1
16719,-1
16722,-1
16723,-1
16726,3
16729,3
16733,-1
16738,-1
16739,-1
16740,3
16741,-1
16743,3
16744,3
16745,-1
16746,-1
16747,3
16748,-1
16749,-1
16750,3
16751,-1
16752,-1
16753,3
16756,3
16759,-1
16763,-1
16764,-1
16765,-1
16766,-1
16767,-1
16769,3
16772,1
16773,-1
16774,-1
16775,-1
16776,-1
16779,3
16780,3
16781,3
16782,-1
16783,3
16785,-1
16788,-1
16790,-1
16792,-1
16794,-1
16795,-1
16797,3
16798,-1
16799,3
16800,-1
16802,3
16803,3
16804,-1
16806,-1
16807,3
16808,3
16811,-1
16812,-1
16813,3
16815,3
16816,-1
16817,3
16819,-1
16820,-1
16821,3
16823,-1
16824,-1
16825,-1
16828,-1
16829,-1
16836,-1
16837,-1
16840,-1
16841,-1
16843,-1
16845,3
16846,-1
16851,-1
16852,-1
16853,3
16855,-1
16856,-1
16857,3
16861,-1
16862,3
16863,0
16864,3
16866,-1
16868,-1
16869,3
16870,3
16874,-1
16876,-1
16877,-1
16878,3
16880,-1
16882,3
16883,-1
16885,3
16886,-1
16888,-1
16889,-1
16891,1
16892,3
16893,3
16894,-1
16895,-1
16896,-1
16898,-1
16900,-1
16901,-1
16903,-1
16905,3
16907,-1
16908,3
16909,3
16910,3
16911,-1
16912,3
16913,-1
16914,3
16916,-1
16919,-1
16921,-1
16922,3
16923,-1
16924,3
16925,3
16926,-1
16927,3
16928,-1
16929,-1
16930,-1
16931,-1
16932,-1
16933,3
16934,3
16935,3
16936,-1
16937,-1
16938,3
16939,-1
16941,3
16943,-1
16944,0
16945,3
16946,-1
16948,3
16952,-1
16953,-1
16955,-1
16956,3
16957,-1
16958,-1
16959,3
16960,-1
16965,3
16966,-1
16969,-1
16970,-1
16971,3
16972,-1
16976,-1
16978,-1
16979,-1
16980,-1
16982,3
16983,3
16984,-1
16985,-1
16986,3
16989,-1
16990,-1
16992,-1
16993,-1
16995,-1
16998,-1
16999,-1
17000,-1
17002,3
17006,-1
17008,-1
17009,3
17010,3
17011,-1
17012,-1
17015,3
17016,-1
17018,3
17019,3
17022,-1
17023,-1
17025,3
17026,-1
17028,-1
17030,-1
17031,-1
17032,3
17034,3
17035,-1
17036,-1
17037,3
17038,3
17040,3
17042,-1
17044,-1
17047,-1
17049,-1
17050,-1
17051,3
17054,-1
17055,3
17056,3
17059,-1
17060,-1
17061,3
17063,0
17064,-1
17065,-1
17070,-1
17071,3
17074,-1
17076,-1
17077,-1
17081,3
17082,-1
17083,-1
17085,-1
17086,3
17089,0
17091,3
17092,-1
17093,-1
17094,-1
17097,-1
17098,-1
17099,-1
17100,-1
17104,3
17105,-1
17110,-1
17111,-1
17114,-1
17115,-1
17117,-1
17118,-1
17119,-1
17121,3
17124,-1
17126,-1
17127,-1
17129,3
17130,-1
17131,-1
17132,-1
17133,-1
17134,-1
17135,3
17137,3
17138,-1
17139,3
17142,-1
17144,-1
17145,3
17146,-1
17147,3
17148,-1
17154,-1
17156,-1
17157,3
17158,3
17160,-1
17161,-1
17162,-1
17163,3
17164,3
17165,-1
17166,-1
17167,-1
17168,-1
17171,-1
17172,3
17173,-1
17174,-1
17175,-1
17178,3
17180,-1
17182,3
17185,-1
17186,-1
17189,-1
17190,3
17191,-1
17193,-1
17194,-1
17195,-1
17196,-1
17199,-1
17200,-1
17201,-1
17205,3
17207,3
17208,-1
17211,-1
17212,3
17213,-1
17215,-1
17216,-1
17218,-1
17219,-1
17220,3
17221,-1
17222,-1
17224,-1
17227,-1
17228,-1
17230,-1
17231,-1
17232,3
17233,3
17234,-1
17235,-1
17236,-1
17238,-1
17244,-1
17246,-1
17247,-1
17248,3
17249,-1
17250,3
17251,-1
17252,-1
17255,-1
17256,-1
17258,-1
17259,-1
17261,-1
17262,3
17263,-1
17264,-1
17265,3
17266,3
17268,-1
17269,-1
17270,3
17271,-1
17272,-1
17273,-1
17274,-1
17275,-1
17276,-1
17277,3
17278,3
17279,-1
17280,-1
17281,-1
17283,-1
17285,-1
17286,3
17288,3
17289,3
17290,3
17291,3
17293,-1
17294,-1
17296,-1
17299,3
17300,-1
17302,-1
17304,-1
17305,3
17308,-1
17309,-1
17312,-1
17313,-1
17315,3
17316,3
17318,-1
17320,3
17326,3
17328,3
17330,3
17332,-1
17333,-1
17334,-1
17336,-1
17340,-1
17342,3
17343,3
17344,-1
17346,-1
17347,-1
17348,3
17349,-1
17350,-1
17351,3
17352,3
17353,3
17354,3
17355,-1
17357,3
17358,-1
17360,-1
17361,3
17364,-1
17368,-1
17369,3
17370,3
17371,3
17372,-1
17374,3
17375,-1
17376,-1
17377,-1
17378,-1
17380,-1
17381,3
17382,-1
17384,-1
17386,3
17387,3
17388,-1
17392,-1
17393,3
17395,3
17401,3
17402,-1
17403,3
17404,3
17408,-1
17409,3
17411,-1
17412,-1
17413,3
17414,-1
17417,-1
17418,3
17420,-1
17422,-1
17424,3
17425,-1
17426,-1
17427,-1
17428,3
17429,-1
17430,-1
17432,-1
17434,-1
17435,-1
17438,3
17439,-1
17440,-1
17441,-1
17443,-1
17444,-1
17445,-1
17446,3
17448,-1
17449,0
17453,3
17454,-1
17455,-1
17456,3
17457,3
17458,-1
17459,3
17462,-1
17466,-1
17467,3
17468,-1
17469,3
17470,3
17473,-1
17474,3
17476,3
17480,3
17482,-1
17484,-1
17486,-1
17487,-1
17488,-1
17489,-1
17490,-1
17491,-1
17492,-1
17493,-1
17494,-1
17495,3
17497,-1
17498,-1
17500,-1
17501,3
17505,-1
17506,3
17510,-1
17512,3
17517,3
17518,-1
17520,-1
17521,-1
17523,3
17524,3
17527,-1
17528,-1
17529,-1
17530,-1
17531,3
17533,-1
17534,-1
17535,-1
17536,-1
17540,-1
17541,3
17542,-1
17545,-1
17547,-1
17550,-1
17554,-1
17556,-1
17558,-1
17564,-1
17565,3
17567,3
17569,-1
17570,-1
17571,3
17572,-1
17573,3
17574,-1
17575,-1
17578,-1
17580,3
17581,-1
17582,-1
17583,3
17585,-1
17586,3
17589,-1
17590,-1
17591,3
17593,-1
17594,-1
17595,3
17596,-1
17597,3
17598,3
17599,3
17600,-1
17602,-1
17604,-1
17605,-1
17606,-1
17607,-1
17610,3
17611,3
17613,-1
17616,3
17617,-1
17618,-1
17619,-1
17620,3
17622,-1
17623,-1
17625,-1
17626,-1
17629,-1
17630,3
17632,-1
17633,-1
17635,-1
17636,-1
17637,-1
17639,-1
17640,-1
17641,-1
17642,-1
17643,3
17645,3
17647,0
17648,-1
17649,3
17650,3
17651,-1
17652,3
17655,-1
17656,-1
17660,3
17667,3
17668,3
17672,3
17673,-1
17674,3
17675,-1
17676,-1
17677,-1
17679,-1
17683,-1
17686,-1
17687,3
17688,-1
17690,-1
17691,-1
17692,-1
17694,-1
17695,-1
17696,-1
17697,3
17698,-1
17699,3
17700,-1
17701,-1
17703,-1
17704,-1
17705,-1
17706,-1
17707,-1
17708,3
17709,-1
17710,-1
17711,-1
17712,3
17714,3
17715,3
17717,-1
17719,3
17720,-1
17721,-1
17723,-1
17725,3
17728,3
17729,3
17731,3
17735,3
17736,-1
17740,-1
17742,3
17744,3
17745,1
17746,-1
17747,-1
17748,1
17751,-1
17753,-1
17756,3
17758,-1
17759,-1
17760,3
17761,-1
17763,-1
17766,-1
17767,-1
17768,-1
17769,-1
17770,-1
17772,3
17773,-1
17774,3
17775,3
17777,-1
17778,-1
17779,3
17781,-1
17783,-1
17785,-1
17786,3
17788,-1
17789,-1
17790,3
17791,-1
17792,-1
17795,3
17796,-1
17797,3
17800,3
17803,3
17805,3
17806,-1
17807,-1
17809,-1
17810,-1
17811,3
17813,-1
17816,3
17817,-1
17818,-1
17819,-1
17820,0
17821,3
17822,-1
17823,-1
17824,-1
17827,3
17828,-1
17829,-1
17830,3
17832,3
17837,-1
17838,-1
17839,-1
17841,-1
17842,-1
17844,-1
17848,-1
17849,-1
17850,-1
17851,-1
17852,3
17856,3
17857,3
17858,3
17860,-1
17861,-1
17862,-1
17863,-1
17865,3
17866,-1
17867,-1
17868,-1
17869,3
17870,3
17872,-1
17873,3
17874,3
17875,3
17877,3
17878,-1
17879,3
17880,-1
17881,3
17882,2
17886,-1
17887,3
17891,3
17892,-1
17894,-1
17896,1
17897,-1
17898,-1
17899,3
17902,-1
17904,-1
17905,-1
17906,-1
17907,3
17908,3
17909,-1
17910,-1
17911,-1
17912,3
17913,3
17914,-1
17915,-1
17916,3
17917,-1
17918,-1
17919,-1
17923,-1
17924,-1
17929,-1
17930,-1
17932,3
17933,-1
17935,-1
17936,-1
17941,3
17942,-1
17943,-1
17944,3
17945,-1
17946,-1
17948,3
17949,-1
17950,-1
17951,3
17952,3
17954,-1
17955,-1
17957,-1
17961,3
17962,3
17963,3
17966,3
17967,3
17968,-1
17969,-1
17970,3
17972,3
17973,-1
17974,-1
17976,-1
17977,-1
17978,3
17979,-1
17980,-1
17981,3
17982,3
17983,-1
17984,3
17985,-1
17986,-1
17987,-1
17988,3
17989,-1
17990,-1
17991,-1
17993,0
17994,-1
17997,3
17999,3
18000,-1
18001,-1
18005,-1
18007,3
18008,-1
18009,-1
18011,-1
18014,-1
18015,-1
18016,-1
18017,-1
18018,-1
18019,-1
18020,-1
18022,-1
18023,-1
18024,3
18025,-1
18027,-1
18028,-1
18033,-1
18035,-1
18036,-1
18038,3
18039,-1
18041,-1
18042,-1
18043,3
18044,-1
18047,-1
18048,-1
18049,-1
18050,-1
18051,3
18052,3
18053,-1
18055,-1
18056,-1
18057,-1
18058,-1
18060,3
18061,-1
18062,-1
18066,-1
18069,-1
18075,-1
18080,3
18082,-1
18085,-1
18086,-1
18089,-1
18091,-1
18093,-1
18094,-1
18095,-1
18097,-1
18098,3
18099,-1
18100,-1
18101,-1
18102,3
18104,-1
18106,3
18107,-1
18109,-1
18110,3
18111,0
18112,3
18114,-1
18115,-1
18116,-1
18118,-1
18121,-1
18122,3
18125,3
18126,-1
18131,-1
18134,-1
18135,-1
18136,3
18137,-1
18138,-1
18139,3
18142,3
18143,3
18146,-1
18148,3
18149,3
18150,3
18151,3
18152,-1
18153,-1
18155,3
18157,-1
18158,-1
18162,3
18167,-1
18170,-1
18172,-1
18174,-1
18175,-1
18176,-1
18177,-1
18179,-1
18180,-1
18182,-1
18183,-1
18184,3
18186,3
18187,-1
18189,3
18191,-1
18192,3
18193,3
18194,3
18196,-1
18198,3
18200,-1
18203,-1
18204,-1
18205,-1
18206,-1
18209,-1
18210,3
18213,-1
18215,-1
18216,-1
18217,3
18219,3
18222,3
18225,3
18226,-1
18227,-1
18229,3
18230,3
18231,-1
18232,-1
18234,-1
18235,-1
18236,3
18237,-1
18238,-1
18239,-1
18241,-1
18242,-1
18245,-1
18246,3
18247,-1
18248,3
18249,3
18250,-1
18251,-1
18252,-1
18254,-1
18256,-1
18257,3
18259,-1
18260,-1
18262,-1
18264,-1
18266,-1
18268,-1
18269,-1
18270,3
18272,-1
18273,-1
18274,-1
18276,-1
18277,3
18278,3
18279,3
18280,3
18281,3
18282,-1
18284,3
